dateCrawled,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,postalCode
2016-03-06 01:36:43,10500,bus,2008,manuell,140,b_klasse,125000,12,diesel,mercedes_benz,nein,88046
2016-03-06 01:36:43,12500,limousine,2011,manuell,116,1er,90000,1,diesel,bmw,nein,55130
2016-03-06 01:36:44,1750,kleinwagen,2001,manuell,107,clio,150000,12,benzin,renault,nein,52353
2016-03-06 01:36:56,1333,limousine,1991,manuell,137,80,150000,11,benzin,audi,nein,94051
2016-03-06 01:37:00,3490,limousine,2003,manuell,150,golf,150000,9,diesel,volkswagen,nein,22049
2016-03-06 01:37:01,8450,kleinwagen,2012,manuell,82,fiesta,40000,8,benzin,ford,nein,94036
2016-03-06 01:37:03,1400,limousine,2003,manuell,114,andere,150000,0,benzin,kia,nein,63450
2016-03-06 01:37:15,10250,limousine,2012,manuell,105,golf,125000,6,diesel,volkswagen,nein,79730
2016-03-06 01:37:16,2500,bus,2001,manuell,0,zafira,125000,0,benzin,opel,nein,45143
2016-03-06 01:38:55,2590,kombi,2001,manuell,110,octavia,150000,11,diesel,skoda,nein,44359
2016-03-06 01:45:12,6499,limousine,2002,automatik,177,e_klasse,150000,10,diesel,mercedes_benz,nein,73732
2016-03-06 01:45:12,3800,cabrio,1999,manuell,140,slk,150000,1,benzin,mercedes_benz,nein,38154
2016-03-06 01:45:14,4950,limousine,1995,manuell,71,andere,40000,12,benzin,lada,nein,1796
2016-03-06 01:47:42,0,cabrio,1995,manuell,90,golf,150000,6,benzin,volkswagen,nein,88263
2016-03-06 01:48:34,5399,cabrio,2007,manuell,125,tigra,60000,3,benzin,opel,nein,44805
2016-03-06 01:49:01,4500,kombi,2003,manuell,150,3er,150000,1,diesel,bmw,nein,8280
2016-03-06 01:50:34,1500,kombi,2000,manuell,102,andere,150000,1,diesel,mercedes_benz,nein,32657
2016-03-06 01:51:13,4500,cabrio,1997,manuell,116,z_reihe,150000,12,benzin,bmw,nein,28327
2016-03-06 01:51:17,14990,kleinwagen,2011,automatik,122,a1,50000,1,benzin,audi,nein,97717
2016-03-06 01:51:17,600,kleinwagen,2000,manuell,65,corsa,150000,8,benzin,opel,nein,36043
2016-03-06 01:51:32,6800,limousine,2005,automatik,177,e_klasse,150000,4,diesel,mercedes_benz,nein,60549
2016-03-06 01:52:56,2000,kleinwagen,2001,manuell,75,polo,150000,10,benzin,volkswagen,nein,81539
2016-03-06 01:53:54,3800,andere,2000,manuell,109,sprinter,150000,8,diesel,mercedes_benz,nein,38159
2016-03-06 01:53:55,3999,limousine,2002,automatik,143,c_klasse,150000,2,diesel,mercedes_benz,nein,86757
2016-03-06 01:53:55,900,limousine,2000,manuell,0,passat,150000,0,benzin,volkswagen,ja,4838
2016-03-06 01:54:10,3450,kleinwagen,2005,manuell,77,andere,125000,12,benzin,fiat,nein,73779
2016-03-06 01:54:12,2000,kleinwagen,2007,manuell,76,twingo,70000,11,benzin,renault,ja,76139
2016-03-06 01:54:30,13000,kombi,2009,manuell,170,a4,100000,10,diesel,audi,nein,42651
2016-03-06 01:54:34,28450,limousine,2012,automatik,245,a6,150000,2,diesel,audi,nein,67259
2016-03-06 01:54:53,1,limousine,2002,manuell,107,3_reihe,150000,12,diesel,peugeot,ja,33330
2016-03-06 01:55:48,26000,bus,2012,automatik,224,vito,150000,7,diesel,mercedes_benz,nein,6366
2016-03-06 01:55:51,36900,limousine,2013,automatik,300,andere,50000,12,benzin,audi,nein,71116
2016-03-06 01:55:52,3550,kombi,2005,manuell,75,golf,150000,1,benzin,volkswagen,nein,25779
2016-03-06 01:55:52,8990,kleinwagen,2013,manuell,75,clio,60000,4,benzin,renault,nein,12524
2016-03-06 01:55:53,4699,bus,2004,automatik,125,zafira,125000,4,benzin,opel,nein,10963
2016-03-06 01:55:54,1200,bus,2002,manuell,116,andere,125000,3,benzin,citroen,nein,76437
2016-03-06 01:55:54,600,limousine,1998,manuell,75,fiesta,150000,11,benzin,ford,ja,66798
2016-03-06 01:55:57,6800,kombi,2006,automatik,163,3er,150000,11,diesel,bmw,nein,48151
2016-03-06 01:55:58,800,limousine,1995,automatik,136,c_klasse,150000,7,benzin,mercedes_benz,nein,71297
2016-03-06 01:56:06,14990,suv,2010,manuell,150,cr_reihe,80000,3,benzin,honda,nein,39112
2016-03-06 01:56:09,4500,kleinwagen,2007,manuell,80,polo,100000,1,benzin,volkswagen,nein,28201
2016-03-06 01:56:10,950,kombi,1999,manuell,95,mondeo,125000,12,benzin,ford,nein,13465
2016-03-06 01:56:11,3350,limousine,1999,automatik,118,3er,150000,6,benzin,bmw,nein,13353
2016-03-06 01:56:12,350,limousine,1996,manuell,114,andere,5000,2,benzin,hyundai,nein,16515
2016-03-06 01:56:12,13800,limousine,2007,manuell,177,1er,150000,9,diesel,bmw,nein,73773
2016-03-06 01:56:13,599,bus,1997,automatik,158,voyager,150000,4,benzin,chrysler,nein,25554
2016-03-06 01:56:14,3700,kleinwagen,2006,manuell,106,clio,150000,8,diesel,renault,nein,12045
2016-03-06 01:56:15,6000,coupe,1990,manuell,136,3er,150000,3,benzin,bmw,ja,12043
2016-03-06 01:56:17,2750,kleinwagen,2004,manuell,54,polo,5000,1,benzin,volkswagen,nein,13055
2016-03-06 01:56:18,1850,kombi,2001,manuell,100,astra,150000,6,diesel,opel,nein,24143
2016-03-06 01:56:19,1500,kleinwagen,2005,manuell,58,twingo,100000,11,benzin,renault,nein,13405
2016-03-06 01:56:26,6200,kleinwagen,2009,manuell,95,andere,60000,7,benzin,alfa_romeo,nein,31174
2016-03-06 01:56:26,15800,cabrio,2012,manuell,131,megane,60000,4,benzin,renault,nein,90592
2016-03-06 01:56:28,3400,suv,1992,manuell,54,caddy,150000,12,diesel,volkswagen,nein,19322
2016-03-06 01:56:29,7400,bus,2007,automatik,131,s_max,150000,3,diesel,ford,nein,12359
2016-03-06 01:56:31,3750,kombi,2004,manuell,101,fabia,150000,10,diesel,skoda,nein,97941
2016-03-06 01:56:32,1150,kombi,2004,manuell,0,6_reihe,150000,3,diesel,mazda,ja,28199
2016-03-06 01:56:34,4499,coupe,1999,manuell,224,tt,150000,10,benzin,audi,nein,66809
2016-03-06 01:56:37,1350,coupe,1995,manuell,102,3er,150000,4,benzin,bmw,nein,32760
2016-03-06 01:56:37,600,kombi,2001,manuell,116,4_reihe,150000,4,benzin,peugeot,nein,72574
2016-03-06 01:56:48,5900,kombi,2006,manuell,143,c_klasse,150000,12,benzin,mercedes_benz,nein,15757
2016-03-06 01:56:49,2000,kleinwagen,2002,manuell,58,clio,125000,4,benzin,renault,nein,30455
2016-03-06 01:56:52,1,coupe,2004,manuell,180,tt,150000,8,benzin,audi,ja,50829
2016-03-06 01:56:52,5000,kombi,2002,manuell,179,a4,150000,5,diesel,audi,nein,86657
2016-03-06 01:56:52,4050,limousine,1998,manuell,194,golf,150000,5,benzin,volkswagen,nein,66386
2016-03-06 01:56:53,9350,suv,2004,automatik,218,x_reihe,150000,11,diesel,bmw,nein,28309
2016-03-06 01:56:53,3500,bus,2006,manuell,170,espace,150000,8,lpg,renault,ja,4205
2016-03-06 01:56:55,4550,limousine,2008,manuell,0,micra,80000,6,benzin,nissan,nein,47809
2016-03-06 01:56:57,3350,limousine,1999,automatik,118,3er,150000,5,benzin,bmw,nein,13353
2016-03-06 01:57:05,20200,limousine,2012,manuell,156,c_klasse,60000,8,benzin,mercedes_benz,nein,24119
2016-03-06 01:57:06,2500,bus,2003,manuell,79,andere,60000,7,benzin,suzuki,nein,42329
2016-03-06 01:57:11,9500,kombi,2009,manuell,174,clubman,150000,7,benzin,mini,nein,53173
2016-03-06 01:57:12,6500,limousine,2006,automatik,140,sorento,150000,0,diesel,kia,nein,13593
2016-03-06 01:57:13,800,limousine,1990,manuell,90,80,150000,11,benzin,audi,ja,23562
2016-03-06 01:57:14,12500,cabrio,2005,manuell,150,3er,150000,5,diesel,bmw,nein,85399
2016-03-06 01:57:17,1200,limousine,1998,manuell,125,a6,150000,10,benzin,audi,nein,89079
2016-03-06 01:57:20,57600,limousine,2015,automatik,258,x_reihe,10000,9,diesel,bmw,nein,34317
2016-03-06 01:57:28,1000,kleinwagen,2003,manuell,0,punto,150000,0,benzin,fiat,ja,42119
2016-03-06 01:57:31,2150,kombi,2001,automatik,150,passat,150000,9,benzin,volkswagen,nein,59505
2016-03-06 01:57:32,6990,kleinwagen,2011,manuell,90,polo,150000,3,diesel,volkswagen,nein,25421
2016-03-06 01:57:32,3750,kombi,2004,manuell,101,fabia,150000,6,diesel,skoda,nein,97941
2016-03-06 01:57:32,18850,limousine,2013,manuell,150,a3,30000,6,diesel,audi,nein,59872
2016-03-06 01:57:34,3500,kleinwagen,2006,manuell,77,punto,125000,8,benzin,fiat,nein,84347
2016-03-06 01:57:34,3750,kleinwagen,2007,manuell,75,corsa,150000,3,diesel,opel,nein,42389
2016-03-06 01:57:35,1350,bus,2003,manuell,116,andere,150000,12,benzin,daewoo,ja,24211
2016-03-06 01:57:40,4000,kleinwagen,2008,manuell,69,yaris,125000,11,benzin,toyota,nein,45964
2016-03-06 01:57:54,2750,cabrio,1993,manuell,115,80,150000,10,benzin,audi,nein,38527
2016-03-06 01:57:55,4000,kleinwagen,2008,manuell,69,yaris,125000,11,benzin,toyota,nein,45964
2016-03-06 01:57:57,3850,kombi,2002,manuell,116,3er,150000,3,diesel,bmw,nein,70771
2016-03-06 01:58:00,2750,kombi,2003,manuell,101,astra,150000,1,benzin,opel,ja,78224
2016-03-06 01:58:06,1500,limousine,1999,manuell,101,golf,150000,4,benzin,volkswagen,nein,75015
2016-03-06 01:58:08,26950,suv,2010,automatik,340,touareg,150000,7,diesel,volkswagen,nein,48317
2016-03-06 01:58:08,2300,bus,2003,manuell,91,andere,150000,11,diesel,mercedes_benz,nein,12689
2016-03-06 01:58:11,7800,limousine,2008,manuell,105,golf,150000,4,diesel,volkswagen,nein,66386
2016-03-06 01:58:11,5600,coupe,1979,automatik,185,andere,150000,4,benzin,mercedes_benz,nein,59192
2016-03-06 01:58:47,1690,kleinwagen,2000,manuell,75,2_reihe,150000,12,benzin,peugeot,nein,66128
2016-03-06 02:00:09,3500,kombi,2003,manuell,101,golf,150000,12,diesel,volkswagen,nein,1129
2016-03-06 02:00:10,11900,limousine,2006,automatik,224,e_klasse,150000,12,diesel,mercedes_benz,nein,71065
2016-03-06 02:00:12,990,kleinwagen,1999,manuell,60,micra,125000,3,benzin,nissan,nein,88074
2016-03-06 02:00:15,14500,limousine,2008,automatik,232,a8,150000,10,diesel,audi,nein,91522
2016-03-06 02:00:15,1300,kleinwagen,2000,manuell,60,polo,150000,3,benzin,volkswagen,nein,89331
2016-03-06 02:00:23,900,limousine,1992,manuell,100,3er,150000,7,benzin,bmw,nein,95659
2016-03-06 02:00:24,1650,kombi,2002,manuell,150,passat,150000,5,diesel,volkswagen,nein,50374
2016-03-06 02:00:26,2550,kleinwagen,2002,manuell,82,a_klasse,150000,3,lpg,mercedes_benz,ja,47447
2016-03-06 02:00:26,6800,kombi,2009,automatik,160,insignia,150000,1,diesel,opel,ja,88319
2016-03-06 02:00:27,2800,limousine,2004,manuell,82,a_klasse,125000,2,benzin,mercedes_benz,nein,50737
2016-03-06 02:00:28,7999,limousine,2006,automatik,224,e_klasse,150000,1,diesel,mercedes_benz,nein,45326
2016-03-06 02:00:34,10800,kombi,2006,automatik,272,5er,150000,11,diesel,bmw,nein,70734
2016-03-06 02:00:38,1500,kombi,2006,manuell,0,astra,150000,3,benzin,opel,nein,23627
2016-03-06 02:00:40,3000,bus,2005,automatik,113,andere,150000,1,diesel,kia,nein,34497
2016-03-06 02:00:41,3600,bus,2007,manuell,0,combo,150000,3,diesel,opel,nein,4158
2016-03-06 02:32:35,3199,limousine,1998,automatik,165,a6,150000,0,benzin,audi,nein,65203
2016-03-06 02:36:18,4100,limousine,2001,automatik,231,5er,150000,3,benzin,bmw,nein,84163
2016-03-06 02:36:19,5749,kleinwagen,2009,manuell,60,fiesta,70000,8,benzin,ford,nein,66663
2016-03-06 02:36:19,4990,kleinwagen,2008,manuell,77,andere,100000,9,benzin,fiat,nein,75172
2016-03-06 02:36:20,8000,limousine,2007,manuell,177,5er,150000,3,diesel,bmw,nein,88662
2016-03-06 02:36:21,2700,bus,2007,manuell,105,meriva,125000,6,benzin,opel,ja,72213
2016-03-06 02:36:22,200,kleinwagen,1997,manuell,60,punto,150000,1,benzin,fiat,nein,32545
2016-03-06 02:36:23,3650,limousine,2010,manuell,59,fabia,150000,5,benzin,skoda,nein,41238
2016-03-06 02:36:23,2699,cabrio,2001,automatik,61,fortwo,125000,5,benzin,smart,nein,36269
2016-03-06 02:36:24,7290,suv,2012,manuell,108,duster,125000,4,diesel,dacia,nein,4451
2016-03-06 02:36:36,25000,cabrio,2011,manuell,180,tt,50000,10,benzin,audi,ja,22397
2016-03-06 02:36:42,4800,limousine,2006,manuell,101,focus,125000,7,benzin,ford,nein,98574
2016-03-06 02:36:42,2000,limousine,2001,manuell,163,andere,150000,7,benzin,mercedes_benz,ja,72202
2016-03-06 02:36:43,3900,limousine,2004,manuell,170,andere,150000,11,benzin,volvo,nein,67071
2016-03-06 02:36:44,3250,coupe,2002,manuell,143,c_klasse,150000,10,benzin,mercedes_benz,nein,51061
2016-03-06 02:36:45,600,kombi,1995,manuell,71,astra,150000,11,benzin,opel,ja,38304
2016-03-06 02:36:55,63500,limousine,2013,automatik,258,s_klasse,50000,10,diesel,mercedes_benz,nein,80805
2016-03-06 02:37:01,1390,bus,1999,manuell,58,kangoo,150000,4,benzin,renault,nein,47443
2016-03-06 02:37:04,0,bus,1993,manuell,110,transporter,150000,8,benzin,volkswagen,nein,83395
2016-03-06 02:37:05,7500,cabrio,2000,manuell,170,3er,90000,4,benzin,bmw,nein,69181
2016-03-06 02:37:16,2000,limousine,1999,automatik,101,astra,125000,6,benzin,opel,ja,84137
2016-03-06 02:37:17,300,kleinwagen,1996,manuell,60,punto,100000,0,benzin,fiat,nein,50674
2016-03-06 02:37:17,1599,limousine,2001,manuell,110,almera,150000,9,diesel,nissan,nein,73329
2016-03-06 02:39:16,950,kombi,2001,manuell,0,focus,150000,6,benzin,ford,nein,84307
2016-03-06 02:39:17,3500,kombi,2005,manuell,192,3er,150000,7,benzin,bmw,ja,10587
2016-03-06 02:39:17,700,limousine,1994,automatik,122,c_klasse,150000,10,benzin,mercedes_benz,nein,23560
2016-03-06 02:39:19,1800,coupe,1994,manuell,150,3er,150000,10,benzin,bmw,nein,91580
2016-03-06 02:40:56,1650,limousine,1998,manuell,140,v40,150000,11,benzin,volvo,nein,97437
2016-03-06 02:41:31,12499,kombi,2008,manuell,143,a4,150000,6,diesel,audi,nein,21147
2016-03-06 02:46:29,1500,kombi,2002,manuell,131,mondeo,150000,7,diesel,ford,ja,76646
2016-03-06 02:53:34,33999,cabrio,2010,manuell,420,m_reihe,80000,3,benzin,bmw,nein,70376
2016-03-06 02:56:54,0,kombi,1999,manuell,75,astra,150000,0,cng,opel,ja,66557
2016-03-06 02:56:55,2800,kombi,1998,manuell,90,golf,125000,3,diesel,volkswagen,nein,94136
2016-03-06 02:56:56,32300,bus,2011,automatik,179,transporter,125000,3,diesel,volkswagen,nein,86159
2016-03-06 02:56:57,5600,limousine,2006,manuell,102,a3,150000,11,benzin,audi,nein,61130
2016-03-06 02:56:58,1900,kleinwagen,2004,manuell,64,polo,150000,1,benzin,volkswagen,nein,71336
2016-03-06 02:57:00,14990,limousine,2008,automatik,197,5er,150000,12,diesel,bmw,nein,33729
2016-03-06 02:57:11,17500,bus,2007,automatik,204,viano,150000,4,diesel,mercedes_benz,nein,34266
2016-03-06 02:57:12,4900,kleinwagen,2006,manuell,0,ibiza,125000,5,benzin,seat,nein,48431
2016-03-06 02:57:12,10999,kombi,2004,automatik,254,300c,80000,7,benzin,chrysler,nein,83352
2016-03-06 02:57:13,2940,bus,2006,manuell,116,touran,150000,5,benzin,volkswagen,nein,55743
2016-03-06 02:57:15,16599,suv,2010,automatik,0,x_reihe,70000,10,benzin,bmw,nein,41238
2016-03-06 02:57:15,21800,kombi,2007,manuell,420,andere,150000,1,benzin,audi,nein,37120
2016-03-06 02:57:33,5900,bus,2005,automatik,150,touran,125000,6,benzin,volkswagen,nein,10827
2016-03-06 02:57:37,6800,limousine,2005,manuell,116,1er,125000,6,benzin,bmw,nein,70188
2016-03-06 02:57:38,29500,limousine,2015,manuell,184,a3,10000,3,diesel,audi,nein,85057
2016-03-06 02:57:39,12290,kombi,2008,automatik,170,e_klasse,125000,7,diesel,mercedes_benz,nein,10319
2016-03-06 02:57:41,6800,limousine,2005,manuell,116,1er,125000,6,benzin,bmw,nein,70188
2016-03-06 02:57:52,23849,coupe,2014,automatik,200,andere,30000,2,benzin,toyota,nein,91785
2016-03-06 02:58:31,36900,limousine,2013,automatik,300,andere,50000,12,benzin,audi,nein,71116
2016-03-06 02:59:47,14490,bus,2010,manuell,140,touran,70000,11,benzin,volkswagen,nein,29308
2016-03-06 03:02:09,1200,kombi,1999,automatik,116,vectra,150000,8,benzin,opel,nein,24576
2016-03-06 03:02:10,1900,kleinwagen,2000,automatik,41,fortwo,150000,6,diesel,smart,nein,98646
2016-03-06 03:02:10,5250,limousine,2007,manuell,140,civic,150000,8,benzin,honda,nein,51375
2016-03-06 03:02:12,32300,bus,2011,automatik,179,transporter,125000,3,diesel,volkswagen,nein,86159
2016-03-06 03:02:13,1200,kombi,1999,automatik,115,vectra,150000,0,benzin,opel,nein,24576
2016-03-06 03:02:24,1100,limousine,2002,automatik,170,mondeo,150000,8,benzin,ford,nein,78532
2016-03-06 03:02:25,3490,kombi,2005,manuell,155,vectra,150000,3,benzin,opel,nein,42853
2016-03-06 03:02:25,3950,suv,2002,automatik,139,discovery,150000,5,diesel,land_rover,nein,14612
2016-03-06 03:02:26,6600,limousine,2004,automatik,204,e_klasse,150000,10,diesel,mercedes_benz,nein,45889
2016-03-06 03:02:27,6399,kombi,2004,manuell,163,e_klasse,150000,5,benzin,mercedes_benz,nein,83352
2016-03-06 03:02:28,3100,kleinwagen,2010,manuell,68,2_reihe,150000,12,diesel,peugeot,nein,50667
2016-03-06 03:02:32,5600,limousine,2006,manuell,102,a3,150000,11,benzin,audi,nein,61130
2016-03-06 03:02:32,6690,coupe,2005,automatik,218,c_klasse,125000,5,benzin,mercedes_benz,nein,45739
2016-03-06 03:02:33,22990,limousine,2009,automatik,231,e_klasse,150000,7,diesel,mercedes_benz,nein,25563
2016-03-06 03:02:37,3750,kombi,2002,manuell,118,octavia,150000,2,benzin,skoda,nein,35625
2016-03-06 03:02:38,20900,cabrio,1978,automatik,182,sl,80000,7,benzin,mercedes_benz,nein,33184
2016-03-06 03:02:38,9750,kombi,2010,manuell,140,passat,150000,9,diesel,volkswagen,nein,16515
2016-03-06 03:02:39,7490,coupe,2005,manuell,218,c_klasse,125000,5,benzin,mercedes_benz,nein,45739
2016-03-06 03:02:40,13999,bus,1993,automatik,209,andere,100000,6,benzin,ford,nein,44369
2016-03-06 03:32:35,3200,kombi,2002,automatik,155,a6,150000,6,diesel,audi,nein,65451
2016-03-06 03:36:21,4500,bus,2005,manuell,140,golf,150000,12,diesel,volkswagen,ja,42277
2016-03-06 03:36:21,1450,kleinwagen,2000,manuell,68,yaris,150000,5,benzin,toyota,nein,4103
2016-03-06 03:36:22,4600,coupe,2003,manuell,90,one,100000,12,benzin,mini,nein,28207
2016-03-06 03:36:22,8495,limousine,2010,manuell,105,golf,90000,12,diesel,volkswagen,nein,84034
2016-03-06 03:36:24,129900,coupe,2001,manuell,462,911,40000,2,benzin,porsche,nein,41462
2016-03-06 03:36:24,8299,kleinwagen,2013,automatik,84,fortwo,40000,1,benzin,smart,nein,71334
2016-03-06 03:36:26,5750,kleinwagen,2008,manuell,95,2_reihe,40000,5,benzin,peugeot,nein,32429
2016-03-06 03:36:26,4999,coupe,1999,manuell,272,tt,150000,11,benzin,audi,nein,84416
2016-03-06 03:36:28,699,kleinwagen,1999,manuell,58,clio,150000,12,benzin,renault,nein,41812
2016-03-06 03:36:29,4150,kombi,2006,automatik,150,vectra,150000,4,diesel,opel,nein,24211
2016-03-06 03:36:39,1000,limousine,1998,manuell,125,carisma,150000,7,benzin,mitsubishi,ja,15741
2016-03-06 03:36:46,3999,coupe,2001,manuell,170,3er,150000,8,lpg,bmw,nein,42279
2016-03-06 03:36:46,6589,bus,2003,manuell,109,viano,150000,3,diesel,mercedes_benz,nein,44147
2016-03-06 03:36:48,1750,limousine,1999,manuell,140,andere,150000,3,benzin,volvo,nein,85445
2016-03-06 03:36:48,799,limousine,1994,manuell,218,7er,150000,7,benzin,bmw,ja,26452
2016-03-06 03:36:49,8349,cabrio,2003,manuell,200,a4,10000,7,diesel,audi,nein,33129
2016-03-06 03:37:00,1789,kleinwagen,2003,manuell,65,clio,150000,11,diesel,renault,nein,44145
2016-03-06 03:37:23,3499,coupe,2001,manuell,118,3er,150000,3,benzin,bmw,nein,81369
2016-03-06 03:57:47,799,limousine,1999,manuell,54,corsa,150000,9,benzin,opel,nein,33378
2016-03-06 03:57:48,14500,kleinwagen,2012,automatik,185,a1,125000,1,benzin,audi,nein,83043
2016-03-06 04:03:05,15999,kombi,2002,automatik,450,a6,150000,10,benzin,audi,nein,21379
2016-03-06 04:03:06,5750,kleinwagen,2008,manuell,95,2_reihe,40000,5,benzin,peugeot,nein,32429
2016-03-06 04:03:07,1750,limousine,1999,manuell,140,andere,150000,3,benzin,volvo,nein,85445
2016-03-06 04:03:08,99000,suv,2004,automatik,220,andere,150000,6,diesel,land_rover,nein,13357
2016-03-06 04:03:08,19800,limousine,1991,manuell,311,golf,90000,1,benzin,volkswagen,nein,15732
2016-03-06 04:03:10,2150,kombi,1998,manuell,100,a4,150000,4,benzin,audi,nein,34253
2016-03-06 04:03:11,1280,kleinwagen,2000,manuell,60,ka,150000,6,benzin,ford,nein,54344
2016-03-06 04:03:19,4500,kleinwagen,2006,manuell,95,andere,70000,6,benzin,fiat,nein,32049
2016-03-06 04:03:20,14000,limousine,2007,automatik,231,c_klasse,150000,9,benzin,mercedes_benz,nein,77704
2016-03-06 04:03:23,1250,kleinwagen,1990,manuell,70,golf,150000,0,benzin,volkswagen,nein,87772
2016-03-06 04:03:23,3150,bus,2004,manuell,101,meriva,150000,6,diesel,opel,nein,92637
2016-03-06 04:03:25,4250,limousine,2006,manuell,122,e_klasse,150000,9,diesel,mercedes_benz,nein,44147
2016-03-06 04:03:26,1589,limousine,1998,manuell,90,golf,150000,3,diesel,volkswagen,nein,44145
2016-03-06 04:03:30,8800,limousine,2005,automatik,122,e_klasse,125000,5,diesel,mercedes_benz,nein,76437
2016-03-06 04:03:31,9990,cabrio,2002,manuell,220,boxster,125000,3,benzin,porsche,nein,22047
2016-03-06 04:03:32,500,kleinwagen,2000,manuell,60,ypsilon,150000,7,benzin,lancia,nein,89537
2016-03-06 04:03:35,3499,kleinwagen,2001,manuell,90,beetle,150000,6,diesel,volkswagen,nein,71522
2016-03-06 04:03:35,800,limousine,1996,manuell,101,golf,150000,12,benzin,volkswagen,nein,38229
2016-03-06 04:03:36,9999,kleinwagen,2016,manuell,71,twingo,5000,1,benzin,renault,nein,49838
2016-03-06 04:03:37,1950,kombi,1998,manuell,144,v70,150000,3,benzin,volvo,nein,84416
2016-03-06 04:32:37,800,kombi,1998,manuell,147,andere,150000,10,benzin,ford,nein,56130
2016-03-06 04:36:18,2500,limousine,2002,manuell,150,passat,150000,10,diesel,volkswagen,nein,17491
2016-03-06 04:36:20,15999,kleinwagen,2015,manuell,136,swift,10000,6,benzin,suzuki,nein,74223
2016-03-06 04:36:21,12900,limousine,2011,manuell,140,a3,150000,12,diesel,audi,nein,51107
2016-03-06 04:36:22,2800,limousine,2003,manuell,122,e_klasse,150000,9,diesel,mercedes_benz,nein,41065
2016-03-06 04:36:22,2999,limousine,2004,manuell,125,astra,100000,5,benzin,opel,nein,49084
2016-03-06 04:36:24,1750,bus,2004,automatik,131,andere,125000,3,benzin,mazda,nein,67304
2016-03-06 04:36:25,3200,bus,2005,automatik,144,carnival,150000,4,diesel,kia,nein,12627
2016-03-06 04:36:25,550,kombi,1998,manuell,0,omega,150000,5,benzin,opel,nein,66424
2016-03-06 04:36:25,14990,limousine,2014,manuell,90,a1,20000,10,diesel,audi,nein,74906
2016-03-06 04:36:36,950,limousine,1997,manuell,125,a3,150000,7,benzin,audi,nein,53819
2016-03-06 04:51:36,10000,bus,2009,manuell,115,andere,150000,11,diesel,renault,nein,27248
2016-03-06 05:36:31,550,kombi,1999,manuell,0,primera,150000,7,benzin,nissan,nein,59821
